ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-11-01 00:00:00+00:00,33,1,225401,1217.5,1217.6,1217.4,1217.4,6,MGCZ8
2018-11-01 00:01:00+00:00,33,1,225401,1217.6,1217.6,1217.6,1217.6,4,MGCZ8
2018-11-01 00:03:00+00:00,33,1,225401,1217.5,1217.6,1217.5,1217.6,2,MGCZ8
2018-11-01 00:04:00+00:00,33,1,225401,1217.7,1217.7,1217.7,1217.7,1,MGCZ8
2018-11-01 00:05:00+00:00,33,1,225401,1217.6,1217.6,1217.6,1217.6,1,MGCZ8
2018-11-01 00:06:00+00:00,33,1,225401,1217.8,1217.8,1217.8,1217.8,1,MGCZ8
2018-11-01 00:07:00+00:00,33,1,225401,1217.8,1217.8,1217.8,1217.8,3,MGCZ8
2018-11-01 00:08:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 00:09:00+00:00,33,1,225401,1217.7,1217.7,1217.7,1217.7,1,MGCZ8
2018-11-01 00:11:00+00:00,33,1,225401,1217.9,1217.9,1217.9,1217.9,1,MGCZ8
2018-11-01 00:13:00+00:00,33,1,225401,1218.0,1218.2,1217.9,1217.9,14,MGCZ8
2018-11-01 00:14:00+00:00,33,1,225401,1218.1,1218.1,1218.1,1218.1,4,MGCZ8
2018-11-01 00:17:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 00:18:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,6,MGCZ8
2018-11-01 00:19:00+00:00,33,1,225401,1218.1,1218.3,1218.1,1218.3,12,MGCZ8
2018-11-01 00:20:00+00:00,33,1,225401,1218.1,1218.1,1218.1,1218.1,2,MGCZ8
2018-11-01 00:21:00+00:00,33,1,225401,1218.3,1218.3,1218.3,1218.3,2,MGCZ8
2018-11-01 00:22:00+00:00,33,1,225401,1218.5,1218.5,1218.5,1218.5,6,MGCZ8
2018-11-01 00:23:00+00:00,33,1,225401,1218.6,1218.6,1218.3,1218.3,4,MGCZ8
2018-11-01 00:24:00+00:00,33,1,225401,1218.5,1218.5,1218.5,1218.5,2,MGCZ8
2018-11-01 00:25:00+00:00,33,1,225401,1218.5,1218.5,1218.5,1218.5,3,MGCZ8
2018-11-01 00:26:00+00:00,33,1,225401,1218.5,1218.7,1218.5,1218.7,7,MGCZ8
2018-11-01 00:27:00+00:00,33,1,225401,1218.5,1218.5,1218.4,1218.4,9,MGCZ8
2018-11-01 00:28:00+00:00,33,1,225401,1218.3,1218.3,1218.2,1218.3,7,MGCZ8
2018-11-01 00:29:00+00:00,33,1,225401,1218.2,1218.2,1218.2,1218.2,2,MGCZ8
2018-11-01 00:30:00+00:00,33,1,225401,1218.5,1218.6,1218.5,1218.6,9,MGCZ8
2018-11-01 00:31:00+00:00,33,1,225401,1218.6,1218.6,1218.4,1218.4,2,MGCZ8
2018-11-01 00:32:00+00:00,33,1,211595,1254.4,1254.4,1254.4,1254.4,2,MGCZ9
2018-11-01 00:32:00+00:00,33,1,225401,1218.1,1218.2,1218.1,1218.1,4,MGCZ8
2018-11-01 00:32:00+00:00,33,1,220951,-36.2,-36.2,-36.2,-36.2,2,MGCZ8-MGCZ9
2018-11-01 00:33:00+00:00,33,1,225401,1218.1,1218.2,1218.0,1218.2,3,MGCZ8
2018-11-01 00:34:00+00:00,33,1,225401,1218.2,1218.2,1218.2,1218.2,1,MGCZ8
2018-11-01 00:36:00+00:00,33,1,225401,1218.2,1218.2,1218.2,1218.2,1,MGCZ8
2018-11-01 00:37:00+00:00,33,1,225401,1218.1,1218.1,1218.0,1218.0,3,MGCZ8
2018-11-01 00:38:00+00:00,33,1,225401,1218.1,1218.1,1217.9,1217.9,4,MGCZ8
2018-11-01 00:39:00+00:00,33,1,225401,1217.9,1218.0,1217.9,1217.9,3,MGCZ8
2018-11-01 00:40:00+00:00,33,1,225401,1217.8,1217.8,1217.8,1217.8,1,MGCZ8
2018-11-01 00:41:00+00:00,33,1,225401,1217.7,1217.7,1217.5,1217.5,9,MGCZ8
2018-11-01 00:42:00+00:00,33,1,225401,1217.5,1217.9,1217.5,1217.9,31,MGCZ8
2018-11-01 00:43:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,5,MGCZ8
2018-11-01 00:45:00+00:00,33,1,225401,1218.3,1218.3,1218.3,1218.3,4,MGCZ8
2018-11-01 00:46:00+00:00,33,1,225401,1218.4,1218.4,1218.4,1218.4,5,MGCZ8
2018-11-01 00:48:00+00:00,33,1,225401,1218.1,1218.1,1218.1,1218.1,4,MGCZ8
2018-11-01 00:49:00+00:00,33,1,9583,-5.7,-5.7,-5.7,-5.7,1,MGCZ8-MGCG9
2018-11-01 00:49:00+00:00,33,1,658,1223.7,1223.7,1223.7,1223.7,1,MGCG9
2018-11-01 00:49:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 00:50:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 00:51:00+00:00,33,1,225401,1218.0,1218.1,1218.0,1218.1,5,MGCZ8
2018-11-01 00:55:00+00:00,33,1,225401,1218.3,1218.4,1218.3,1218.4,6,MGCZ8
2018-11-01 00:55:00+00:00,33,1,658,1224.0,1224.0,1224.0,1224.0,5,MGCG9
2018-11-01 00:55:00+00:00,33,1,9583,-5.7,-5.7,-5.7,-5.7,5,MGCZ8-MGCG9
2018-11-01 00:59:00+00:00,33,1,225401,1218.0,1218.0,1217.8,1217.8,3,MGCZ8
2018-11-01 01:00:00+00:00,33,1,225401,1217.7,1217.7,1217.5,1217.5,9,MGCZ8
2018-11-01 01:00:00+00:00,33,1,9583,-5.9,-5.9,-5.9,-5.9,1,MGCZ8-MGCG9
2018-11-01 01:00:00+00:00,33,1,658,1223.5,1223.5,1223.5,1223.5,1,MGCG9
2018-11-01 01:01:00+00:00,33,1,225401,1217.7,1217.7,1217.5,1217.5,9,MGCZ8
2018-11-01 01:02:00+00:00,33,1,225401,1217.4,1217.4,1217.3,1217.3,16,MGCZ8
2018-11-01 01:03:00+00:00,33,1,225401,1217.6,1217.6,1217.6,1217.6,4,MGCZ8
2018-11-01 01:04:00+00:00,33,1,225401,1217.8,1218.0,1217.8,1218.0,2,MGCZ8
2018-11-01 01:05:00+00:00,33,1,225401,1217.9,1217.9,1217.8,1217.8,8,MGCZ8
2018-11-01 01:06:00+00:00,33,1,225401,1217.9,1217.9,1217.9,1217.9,1,MGCZ8
2018-11-01 01:08:00+00:00,33,1,225401,1217.9,1217.9,1217.8,1217.8,6,MGCZ8
2018-11-01 01:09:00+00:00,33,1,225401,1217.8,1217.8,1217.8,1217.8,2,MGCZ8
2018-11-01 01:10:00+00:00,33,1,225401,1217.9,1218.0,1217.9,1218.0,5,MGCZ8
2018-11-01 01:12:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 01:13:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 01:14:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 01:15:00+00:00,33,1,225401,1217.9,1217.9,1217.9,1217.9,1,MGCZ8
2018-11-01 01:18:00+00:00,33,1,225401,1218.1,1218.1,1218.1,1218.1,5,MGCZ8
2018-11-01 01:19:00+00:00,33,1,225401,1217.9,1217.9,1217.9,1217.9,2,MGCZ8
2018-11-01 01:20:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 01:21:00+00:00,33,1,225401,1218.0,1218.0,1217.9,1217.9,4,MGCZ8
2018-11-01 01:22:00+00:00,33,1,225401,1217.8,1217.9,1217.8,1217.9,5,MGCZ8
2018-11-01 01:23:00+00:00,33,1,225401,1218.0,1218.1,1218.0,1218.1,2,MGCZ8
2018-11-01 01:24:00+00:00,33,1,225401,1218.2,1218.2,1218.1,1218.1,2,MGCZ8
2018-11-01 01:26:00+00:00,33,1,225401,1218.0,1218.0,1218.0,1218.0,1,MGCZ8
2018-11-01 01:28:00+00:00,33,1,225401,1218.2,1218.2,1218.2,1218.2,1,MGCZ8
2018-11-01 01:31:00+00:00,33,1,225401,1218.1,1218.1,1218.1,1218.1,2,MGCZ8
2018-11-01 01:33:00+00:00,33,1,225401,1218.4,1218.4,1218.3,1218.3,3,MGCZ8
2018-11-01 01:34:00+00:00,33,1,225401,1218.4,1218.5,1218.4,1218.5,6,MGCZ8
2018-11-01 01:35:00+00:00,33,1,225401,1218.4,1218.4,1218.4,1218.4,2,MGCZ8
2018-11-01 01:37:00+00:00,33,1,225401,1218.6,1218.6,1218.6,1218.6,6,MGCZ8
2018-11-01 01:38:00+00:00,33,1,225401,1218.6,1218.7,1218.6,1218.7,2,MGCZ8
2018-11-01 01:40:00+00:00,33,1,225401,1218.5,1218.5,1218.4,1218.4,3,MGCZ8
2018-11-01 01:41:00+00:00,33,1,225401,1218.4,1218.4,1218.4,1218.4,1,MGCZ8
