ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2024-02-01 00:00:00+00:00,33,1,45014,2057.3,2057.5,2057.0,2057.0,68,MGCJ4
2024-02-01 00:01:00+00:00,33,1,45014,2057.0,2057.3,2057.0,2057.3,13,MGCJ4
2024-02-01 00:02:00+00:00,33,1,45014,2057.3,2057.5,2056.9,2056.9,13,MGCJ4
2024-02-01 00:03:00+00:00,33,1,45014,2056.9,2056.9,2056.9,2056.9,3,MGCJ4
2024-02-01 00:04:00+00:00,33,1,3228,2076.4,2076.4,2076.4,2076.4,3,MGCM4
2024-02-01 00:04:00+00:00,33,1,45014,2056.9,2057.1,2056.8,2057.0,15,MGCJ4
2024-02-01 00:04:00+00:00,33,1,10835,-19.6,-19.6,-19.6,-19.6,2,MGCJ4-MGCM4
2024-02-01 00:05:00+00:00,33,1,45014,2057.1,2057.2,2057.1,2057.1,14,MGCJ4
2024-02-01 00:06:00+00:00,33,1,45014,2057.0,2057.0,2056.7,2056.7,14,MGCJ4
2024-02-01 00:07:00+00:00,33,1,10835,-19.6,-19.6,-19.6,-19.6,1,MGCJ4-MGCM4
2024-02-01 00:07:00+00:00,33,1,3228,2076.2,2076.2,2076.2,2076.2,1,MGCM4
2024-02-01 00:07:00+00:00,33,1,45014,2056.7,2056.7,2056.5,2056.7,26,MGCJ4
2024-02-01 00:08:00+00:00,33,1,45014,2056.8,2057.3,2056.8,2057.1,18,MGCJ4
2024-02-01 00:09:00+00:00,33,1,45014,2057.2,2057.5,2057.2,2057.4,4,MGCJ4
2024-02-01 00:10:00+00:00,33,1,3228,2076.9,2076.9,2076.9,2076.9,1,MGCM4
2024-02-01 00:10:00+00:00,33,1,10835,-19.6,-19.6,-19.6,-19.6,1,MGCJ4-MGCM4
2024-02-01 00:10:00+00:00,33,1,45014,2057.2,2057.6,2057.1,2057.4,10,MGCJ4
2024-02-01 00:11:00+00:00,33,1,45014,2057.5,2057.6,2057.4,2057.6,11,MGCJ4
2024-02-01 00:12:00+00:00,33,1,45014,2057.4,2057.5,2057.2,2057.3,24,MGCJ4
2024-02-01 00:13:00+00:00,33,1,45014,2057.3,2057.3,2057.0,2057.0,2,MGCJ4
2024-02-01 00:14:00+00:00,33,1,45014,2057.0,2057.2,2057.0,2057.1,5,MGCJ4
2024-02-01 00:15:00+00:00,33,1,45014,2057.0,2057.2,2057.0,2057.2,16,MGCJ4
