ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2022-04-01 00:00:00+00:00,33,1,19256,1941.6,1941.7,1940.9,1941.0,18,MGCM2
2022-04-01 00:01:00+00:00,33,1,7370,1946.0,1946.0,1946.0,1946.0,1,MGCQ2
2022-04-01 00:01:00+00:00,33,1,19256,1940.9,1940.9,1939.8,1939.8,48,MGCM2
2022-04-01 00:01:00+00:00,33,1,26815,-5.5,-5.5,-5.5,-5.5,1,MGCM2-MGCQ2
2022-04-01 00:02:00+00:00,33,1,19256,1939.8,1940.3,1939.7,1940.1,18,MGCM2
2022-04-01 00:02:00+00:00,33,1,1097,1935.0,1935.0,1935.0,1935.0,1,MGCJ2
2022-04-01 00:02:00+00:00,33,1,26815,-5.4,-5.4,-5.4,-5.4,1,MGCM2-MGCQ2
2022-04-01 00:02:00+00:00,33,1,7370,1945.1,1945.1,1945.1,1945.1,1,MGCQ2
2022-04-01 00:02:00+00:00,33,1,23707,-4.8,-4.8,-4.8,-4.8,1,MGCJ2-MGCM2
2022-04-01 00:03:00+00:00,33,1,19256,1940.2,1940.2,1939.7,1939.7,25,MGCM2
2022-04-01 00:04:00+00:00,33,1,19256,1939.5,1939.8,1939.4,1939.7,25,MGCM2
2022-04-01 00:05:00+00:00,33,1,19256,1939.6,1939.9,1939.3,1939.8,40,MGCM2
2022-04-01 00:06:00+00:00,33,1,19256,1939.7,1940.3,1939.7,1940.2,58,MGCM2
2022-04-01 00:07:00+00:00,33,1,19256,1940.4,1940.4,1940.0,1940.1,23,MGCM2
2022-04-01 00:08:00+00:00,33,1,19256,1939.8,1940.1,1939.8,1940.0,7,MGCM2
2022-04-01 00:09:00+00:00,33,1,19256,1940.0,1940.0,1939.8,1939.8,9,MGCM2
2022-04-01 00:10:00+00:00,33,1,19256,1939.8,1940.5,1939.6,1940.4,41,MGCM2
2022-04-01 00:11:00+00:00,33,1,19256,1940.4,1940.6,1940.3,1940.6,19,MGCM2
2022-04-01 00:12:00+00:00,33,1,19256,1940.3,1940.4,1939.7,1939.8,16,MGCM2
2022-04-01 00:12:00+00:00,33,1,2742,1951.5,1951.5,1951.5,1951.5,1,MGCV2
2022-04-01 00:13:00+00:00,33,1,19256,1939.7,1939.7,1939.3,1939.3,48,MGCM2
2022-04-01 00:14:00+00:00,33,1,19256,1939.4,1939.7,1939.3,1939.7,18,MGCM2
2022-04-01 00:15:00+00:00,33,1,19256,1939.5,1940.4,1939.5,1940.4,24,MGCM2
2022-04-01 00:16:00+00:00,33,1,19256,1940.3,1940.5,1940.3,1940.4,10,MGCM2
2022-04-01 00:17:00+00:00,33,1,19256,1940.2,1940.2,1939.7,1939.9,12,MGCM2
2022-04-01 00:18:00+00:00,33,1,19256,1940.1,1940.4,1939.8,1939.8,10,MGCM2
2022-04-01 00:19:00+00:00,33,1,19256,1939.8,1940.4,1939.8,1940.3,12,MGCM2
2022-04-01 00:20:00+00:00,33,1,19256,1940.1,1940.1,1939.8,1939.8,13,MGCM2
2022-04-01 00:21:00+00:00,33,1,19256,1939.7,1939.9,1939.7,1939.9,23,MGCM2
2022-04-01 00:22:00+00:00,33,1,7370,1944.8,1945.0,1944.8,1945.0,2,MGCQ2
2022-04-01 00:22:00+00:00,33,1,26815,-5.5,-5.5,-5.5,-5.5,2,MGCM2-MGCQ2
2022-04-01 00:22:00+00:00,33,1,19256,1939.8,1939.8,1939.3,1939.3,18,MGCM2
2022-04-01 00:23:00+00:00,33,1,19256,1939.4,1939.4,1938.6,1938.9,97,MGCM2
2022-04-01 00:23:00+00:00,33,1,26815,-5.4,-5.4,-5.4,-5.4,1,MGCM2-MGCQ2
2022-04-01 00:23:00+00:00,33,1,7370,1944.0,1944.0,1944.0,1944.0,1,MGCQ2
2022-04-01 00:24:00+00:00,33,1,19256,1938.8,1939.0,1938.7,1938.8,19,MGCM2
2022-04-01 00:25:00+00:00,33,1,19256,1938.7,1938.7,1938.2,1938.5,63,MGCM2
2022-04-01 00:26:00+00:00,33,1,19256,1938.4,1938.4,1937.7,1938.1,138,MGCM2
2022-04-01 00:27:00+00:00,33,1,19256,1938.1,1938.2,1937.6,1937.8,65,MGCM2
2022-04-01 00:28:00+00:00,33,1,19256,1937.6,1937.7,1937.1,1937.6,83,MGCM2
2022-04-01 00:29:00+00:00,33,1,19256,1937.5,1937.8,1937.5,1937.6,24,MGCM2
